id,Facility_Name,Business_Type,Registration_Number,License_Status,Rel,Facility Registration Number,License Number,Ownership,License Type,Establishment Year,Street,Town,County,First Name,Last Name,Email,Name Based Email,Facility Based Email,Varied Email,Realistic Email,Emails
1850,FREBCARE LIMITED (Nairobi),RETAIL,PPB/F/719,Active,MTc2OTY=,PPB/F/719,BU202307093,PRIVATE COMPANY (LIMITED),RETAIL,2017,OFF SPINE ROAD,,Nairobi,Sarah,Mwangi,frebcare.limited.nairobi@gmail.com,sarah.mwangi@gmail.com,frebcare.limited..na@gmail.com,fllimi@yahoo.com,sarahr@gmail.com,sarahr@gmail.com
1857,FRENAMOL CHEMIST (Nairobi),RETAIL,PPB/F/704,Active,MTcxNzg=,PPB/F/704,BU202303400,SOLE PROPRIETOR,RETAIL,2017,KWA NDEGE NYAYO GATE B,,Nairobi,Joanna,Kilonzo,frenamol.chemist.nairobi@yahoo.com,joanna.kilonzo@gmail.com,frenamol.chemist..na@yahoo.com,fcchem@gmail.com,fcnair@gmail.com,fcnair@gmail.com
1865,FRIKAM CHEMISTS (Nairobi),RETAIL,PPB/F/820,Active,MjU1NDE=,PPB/F/820,BU202306016,SOLE PROPRIETOR,RETAIL,2021,PARKROAD,,Nairobi,Matthew,Mukhisa,frikam.chemists.nairobi@yahoo.com,matthew.mukhisa@yahoo.com,frikam.chemists..nai@yahoo.com,matthew@yahoo.com,fcnair@gmail.com,fcnair@gmail.com
1877,FUTURISTIC PHARMACY (Nairobi),RETAIL,PPB/F/831,Active,MjYyNTk=,PPB/F/831,BU202310046,PARTNERSHIP,RETAIL,2021,ROAD KANGUNDO KANGUNDO,,Nairobi,Ruth,Mwanzia,futuristic.pharmacy.nairobi@yahoo.com,ruth.mwanzia@gmail.com,futuristic.pharmacy@yahoo.com,fpphar@yahoo.com,ruth@gmail.com,ruth@gmail.com
1891,GALLANT PHARMCARE (Nairobi),RETAIL,PPB/G/1283,Active,MjU2NjQ=,PPB/G/1283,BU202303959,SOLE PROPRIETOR,RETAIL,2021,MANYANJA ROAD,,Nairobi,Mary,Mwangi,gallant.pharmcare.nairobi@gmail.com,mary.mwangi@yahoo.com,gallant.pharmcare..n@yahoo.com,gpphar@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
1892,GALLY'S PHARMACY,RETAIL,PPB/G/1416,Active,MjkyNjk=,PPB/G/1416,BU202308844,SOLE PROPRIETOR,RETAIL,2022,MERU- NAIROBI HIGHWAY,,Nairobi,Miriam,Kiptoo,gallys.pharmacy@yahoo.com,miriam.kiptoo@yahoo.com,gally.s.pharmacy@yahoo.com,gpphar@gmail.com,miriam@gmail.com,miriam@gmail.com
1896,GAMBE CHEMIST (Nairobi),RETAIL,PPB/G/1355,Active,Mjc0NTc=,PPB/G/1355,BU202304894,SOLE PROPRIETOR,RETAIL,2022,TUSHAURIANE/MARKET  ROAD,,Nairobi,Eve,Khisa,gambe.chemist.nairobi@gmail.com,eve.khisa@gmail.com,gambe.chemist..nairo@gmail.com,khisa@yahoo.com,gcnair@yahoo.com,gcnair@yahoo.com
1901,GARNET PHARMACY LIMITED (Nairobi),RETAIL,PPB/G/1174,Active,MjAyOTI=,PPB/G/1174,BU202304041,PRIVATE COMPANY (LIMITED),RETAIL,2020,LIMURU ROAD,,Nairobi,Reuben,Lusaka,garnet.pharmacy.limited.nairobi@gmail.com,reuben.lusaka@yahoo.com,garnet.pharmacy.limi@yahoo.com,reuben@yahoo.com,reuben@yahoo.com,reuben@yahoo.com
1916,GEEL PHARMACY LTD (Nairobi),RETAIL,PPB/G/ 65,Active,MTAzNg==,PPB/G/ 65,BU202308211,PARTNERSHIP,RETAIL,2013,2ND AVENUE,,Nairobi,Moses,Otieno,geel.pharmacy.ltd.nairobi@yahoo.com,moses.otieno@yahoo.com,geel.pharmacy.ltd..n@gmail.com,motieno@gmail.com,mosesr@gmail.com,mosesr@gmail.com
1921,GELNA PHARMACY  (Nairobi),RETAIL,PPB/G/240,Active,MTMwNQ==,PPB/G/240,BU202304530,SOLE PROPRIETOR,RETAIL,1914,,,Nairobi,Deborah,Muiruri,gelna.pharmacy.nairobi@yahoo.com,deborah.muiruri@yahoo.com,gelna.pharmacy..nair@gmail.com,muiruri40@gmail.com,deborah98@gmail.com,deborah98@gmail.com
1937,GENTEEL CHEMIST LIMITED-JAMHURI (Nairobi),RETAIL,PPB/G/1130,Active,MTkxNTU=,PPB/G/1130,BU202309473,PRIVATE COMPANY (LIMITED),RETAIL,2018,NGONG ROAD,,Nairobi,Ruth,Muthama,genteel.chemist.limitedjamhuri.nairobi@yahoo.com,ruth.muthama@gmail.com,genteel.chemist.limi@yahoo.com,gcchem@gmail.com,gcnair@yahoo.com,gcnair@yahoo.com
1940,GEORGIOLANI LTD (Nairobi),RETAIL,PPB/G/1207,Active,MjMzNjE=,PPB/G/1207,BU202307036,PRIVATE COMPANY (LIMITED),RETAIL,2020,CHANIA AVENUE,,Nairobi,Naomi,Mwanzia,georgiolani.ltd.nairobi@yahoo.com,naomi.mwanzia@gmail.com,georgiolani.ltd..nai@yahoo.com,glltd@gmail.com,naomi@yahoo.com,naomi@yahoo.com
1944,GEROMED PHARMACEUTICALS LTD (Nairobi),RETAIL,PPB/G/067,Active,MzEyMA==,PPB/G/067,BU202302249,SOLE PROPRIETOR,RETAIL,1914,MUHOHO AVENUE,,Nairobi,Jacob,Mudavadi,geromed.pharmaceuticals.ltd.nairobi@yahoo.com,jacob.mudavadi@gmail.com,geromed.pharmaceutic@gmail.com,gpphar@gmail.com,gpnair@gmail.com,gpnair@gmail.com
1945,GERUCHAH PHARMACY (Nairobi),RETAIL,PPB/G/1006,Active,NzczOQ==,PPB/G/1006,BU202310867,SOLE PROPRIETOR,RETAIL,2016,KAGUNDO ROAD,,Nairobi,Tabitha,Nyakundi,geruchah.pharmacy.nairobi@gmail.com,tabitha.nyakundi@gmail.com,geruchah.pharmacy..n@yahoo.com,gpphar@yahoo.com,gpnair@gmail.com,gpnair@gmail.com
1946,GERY PHARMACEUTICALS - DALANI (Nairobi),RETAIL,PPB/G/186,Active,MzUwNQ==,PPB/G/186,BU202304245,SOLE PROPRIETOR,RETAIL,2011,OFF MAJANJA,,Nairobi,Moses,Musyoka,gery.pharmaceuticals..dalani.nairobi@yahoo.com,moses.musyoka@gmail.com,gery.pharmaceuticals@yahoo.com,gpphar@gmail.com,moses@yahoo.com,moses@yahoo.com
1954,GEWAPHARM PHARMACY (Nairobi),RETAIL,PPB/G/1245,Active,MjQ2ODM=,PPB/G/1245,BU202305331,SOLE PROPRIETOR,RETAIL,2021,SPINE,,Nairobi,Mark,Kisilu,gewapharm.pharmacy.nairobi@yahoo.com,mark.kisilu@yahoo.com,gewapharm.pharmacy@gmail.com,kisilu12@yahoo.com,mark53@gmail.com,mark53@gmail.com
1955,GHEMS CHEMIST-KARIOBANGI (Nairobi),RETAIL,PPB/G/1243,Active,MjQ1MTA=,PPB/G/1243,BU202301080,PARTNERSHIP,RETAIL,2021,KARIOBANGI RD,,Nairobi,Rebecca,Muthama,ghems.chemistkariobangi.nairobi@yahoo.com,rebecca.muthama@yahoo.com,ghems.chemist.kariob@gmail.com,muthama3@yahoo.com,rebecca@yahoo.com,rebecca@yahoo.com
1956,GHEMS PHARMACEUTICALS LIMITED (Nairobi),RETAIL,PPB/G/945,Active,NjA1Ng==,PPB/G/945,BU202302870,PARTNERSHIP,RETAIL,2015,FAHARI ROAD,,Nairobi,Samuel,Wanjiru,ghems.pharmaceuticals.limited.nairobi@yahoo.com,samuel.wanjiru@gmail.com,ghems.pharmaceutical@yahoo.com,gpphar@yahoo.com,gpnair@yahoo.com,gpnair@yahoo.com
1958,GIANT CHEMIST (Nairobi),RETAIL,PPB/G/938,Active,NTk1MA==,PPB/G/938,BU202304148,SOLE PROPRIETOR,RETAIL,2015,MFANGANO STREET,,Nairobi,Lydia,Wanyama,giant.chemist.nairobi@gmail.com,lydia.wanyama@yahoo.com,giant.chemist..nairo@gmail.com,gcchem@gmail.com,gcnair@gmail.com,gcnair@gmail.com
1962,GIDD PHARMACY LIMITED (Nairobi),RETAIL,PPB/G/1149,Active,MTk1OTE=,PPB/G/1149,BU202305896,PRIVATE COMPANY (LIMITED),RETAIL,2019,EASTERN BYPASS ROAD,,Nairobi,Rachel,Okello,gidd.pharmacy.limited.nairobi@yahoo.com,rachel.okello@yahoo.com,gidd.pharmacy.limite@yahoo.com,gpphar@gmail.com,rachel@yahoo.com,rachel@yahoo.com
1964,GIDD PHARMACY LTD (Nairobi),RETAIL,PPB/G/1214,Active,MjM1MjI=,PPB/G/1214,BU202309851,PARTNERSHIP,RETAIL,2020,UTAWALA ROAD OFF EASTERN BYPASS,,Nairobi,Rebecca,Odhiambo,gidd.pharmacy.ltd.nairobi@gmail.com,rebecca.odhiambo@gmail.com,gidd.pharmacy.ltd..n@yahoo.com,rebecca30@yahoo.com,rebeccar@yahoo.com,rebeccar@yahoo.com
1967,GIFTED-HANDS PHARMACY (Nairobi),RETAIL,PPB/G/1108,Active,MTg3ODc=,PPB/G/1108,BU202303175,SOLE PROPRIETOR,RETAIL,2018,KAMITI ROAD,,Nairobi,Priscilla,Ruto,giftedhands.pharmacy.nairobi@yahoo.com,priscilla.ruto@yahoo.com,gifted.hands.pharmac@yahoo.com,ruto35@gmail.com,gpnair@gmail.com,gpnair@gmail.com
1974,GIKOPHARM PHARMACY (Nairobi),RETAIL,PPB/G/111,Active,MTcwMw==,PPB/G/111,BU202306546,SOLE PROPRIETOR,RETAIL,2004,NEW PUMWANI RD,,Nairobi,Joshua,Onyango,gikopharm.pharmacy.nairobi@gmail.com,joshua.onyango@yahoo.com,gikopharm.pharmacy@yahoo.com,joshua43@yahoo.com,gpnair@gmail.com,gpnair@gmail.com
1980,GILLS PHARMACY (Nairobi),RETAIL,PPB/G/0122,Active,MTE0NA==,PPB/G/0122,BU202308492,SOLE PROPRIETOR,RETAIL,1914,MUMIAS SOUTH ROAD,,Nairobi,Joanna,Kisilu,gills.pharmacy.nairobi@gmail.com,joanna.kisilu@gmail.com,gills.pharmacy..nair@gmail.com,jkisilu@yahoo.com,joanna90@yahoo.com,joanna90@yahoo.com
1989,GITA PHARMACY (Nairobi),RETAIL,PPB/G/152,Active,MTAwOQ==,PPB/G/152,BU202302371,SOLE PROPRIETOR,RETAIL,1914,JOGOO ROAD,,Nairobi,Elijah,Mukhisa,gita.pharmacy.nairobi@yahoo.com,elijah.mukhisa@gmail.com,gita.pharmacy..nairo@gmail.com,mukhisa3@gmail.com,gpnair@gmail.com,gpnair@gmail.com
1993,GITHA PLUS PHARMACY (Nairobi),RETAIL,PPB/G/1170,Active,MjAxMzI=,PPB/G/1170,BU202308619,SOLE PROPRIETOR,RETAIL,2019,GITHURAI,,Nairobi,Luke,Mogaka,githa.plus.pharmacy.nairobi@gmail.com,luke.mogaka@gmail.com,githa.plus.pharmacy@yahoo.com,gpplus@yahoo.com,luke73@yahoo.com,luke73@yahoo.com
1994,GITHIMU PHARMACEUTICALS -SAIKA (Nairobi),RETAIL,PPB//G/281,Active,MjEwOA==,PPB//G/281,BU202302507,SOLE PROPRIETOR,RETAIL,2014,MOI DRIVE,,Nairobi,Matthew,Ochieng,githimu.pharmaceuticals.saika.nairobi@yahoo.com,matthew.ochieng@gmail.com,githimu.pharmaceutic@yahoo.com,ochieng29@yahoo.com,matthew@gmail.com,matthew@gmail.com
1996,GITHURA AIRPORT CHEMIST (Nairobi),RETAIL,PPB/G/1178,Active,MjA0NDE=,PPB/G/1178,BU202304090,SOLE PROPRIETOR,RETAIL,2020,GITHURAI 44,,Nairobi,Jonathan,Owino,githura.airport.chemist.nairobi@gmail.com,jonathan.owino@gmail.com,githura.airport.chem@gmail.com,jonathan91@yahoo.com,jonathanr@gmail.com,jonathanr@gmail.com
1997,GITHURAI CHEMISTS (Nairobi),RETAIL,PPB/G/72,Active,MTUyMw==,PPB/G/72,BU202300647,PARTNERSHIP,RETAIL,2012,THIKA RD,,Nairobi,Barnabas,Chepkwony,githurai.chemists.nairobi@gmail.com,barnabas.chepkwony@gmail.com,githurai.chemists..n@gmail.com,gcchem@yahoo.com,gcnair@gmail.com,gcnair@gmail.com
2000,GITOKA PHARMACY (Nairobi),RETAIL,PPB/G/302,Active,MjUzMQ==,PPB/G/302,BU202306513,SOLE PROPRIETOR,RETAIL,2013,WAIYAKI WAY,,Nairobi,Priscilla,Nyakundi,gitoka.pharmacy.nairobi@gmail.com,priscilla.nyakundi@gmail.com,gitoka.pharmacy..nai@yahoo.com,pnyakundi@yahoo.com,gpnair@gmail.com,gpnair@gmail.com
2003,GIWA RAPHA SPRINGING OVER VIEW PHARMACY,RETAIL,PPB/G/1473,Active,MzA0OTY=,PPB/G/1473,BU202310946,SOLE PROPRIETOR,RETAIL,2023,KAWAIDA ALONG NAIROBI NAZARETH ROAD,,Nairobi,Jesse,Monyancha,giwa.rapha.springing.over.view.pharmacy@gmail.com,jesse.monyancha@yahoo.com,giwa.rapha.springing@gmail.com,monyancha@yahoo.com,grphar@yahoo.com,grphar@yahoo.com
2005,GLADEM PHARMACY-MARURUI (Nairobi),RETAIL,PPB/G/1100,Active,MTg1Mjc=,PPB/G/1100,BU202301156,SOLE PROPRIETOR,RETAIL,2018,JUAKALI-MARURUI ROAD,,Nairobi,Philip,Mudavadi,gladem.pharmacymarurui.nairobi@yahoo.com,philip.mudavadi@gmail.com,gladem.pharmacy.maru@gmail.com,pmudavadi11@yahoo.com,philip@gmail.com,philip@gmail.com
2013,GLEAM PHARMACY (Nairobi),RETAIL,PPB/G/228,Active,MTgwMg==,PPB/G/228,BU202309212,SOLE PROPRIETOR,RETAIL,1914,OFF KAMITI RD,,Nairobi,Joanna,Cheruiyot,gleam.pharmacy.nairobi@gmail.com,joanna.cheruiyot@gmail.com,gleam.pharmacy..nair@gmail.com,cheruiyot4@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2027,GOCATE CHEMIST (Nairobi),RETAIL,PPB/G/1161,Active,MTk3MTY=,PPB/G/1161,BU202302367,SOLE PROPRIETOR,RETAIL,2019,AIRPORT NORTH ROAD,,Nairobi,Leah,Odhiambo,gocate.chemist.nairobi@yahoo.com,leah.odhiambo@yahoo.com,gocate.chemist..nair@gmail.com,gcchem@gmail.com,leahr@yahoo.com,leahr@yahoo.com
2030,GOLAN PHARMACEUTICAL LTD JOGOO ROAD BRANCH (Nairobi),RETAIL,PPB/G/944,Active,NTk5NQ==,PPB/G/944,BU202307444,PRIVATE COMPANY (LIMITED),RETAIL,2015,JOGOO ROAD,,Nairobi,Esther,Wanjiru,golan.pharmaceutical.ltd.jogoo.road.branch.nairobi@gmail.com,esther.wanjiru@yahoo.com,golan.pharmaceutical@yahoo.com,gpphar@gmail.com,gpnair@gmail.com,gpnair@gmail.com
2031,GOLD-CHEM PHARMACY-GIKOMBAA (Nairobi),RETAIL,PPB/G/198,Active,MjQzMQ==,PPB/G/198,BU202301163,SOLE PROPRIETOR,RETAIL,2013,CHIRIKU LANE- BEHIDE EQUITY BANK,,Nairobi,Joanna,Ochieng,goldchem.pharmacygikombaa.nairobi@gmail.com,joanna.ochieng@gmail.com,gold.chem.pharmacy.g@yahoo.com,gpphar@gmail.com,gpnair@gmail.com,gpnair@gmail.com
2034,GOLDLITE PHARMACY LIMITED,RETAIL,PPB/G/1334,Active,MjY4MDQ=,PPB/G/1334,BU202309773,PARTNERSHIP,WHOLESALE,2021,MUTINDWA ROAD,,Nairobi,Rebecca,Odinga,goldlite.pharmacy.limited@gmail.com,rebecca.odinga@yahoo.com,goldlite.pharmacy.li@yahoo.com,gpphar@gmail.com,rebeccar@gmail.com,rebeccar@gmail.com
2035,GOLDMED PHARMACY LTD-BAZAAR PLAZA (Nairobi),RETAIL,PPB/G/108,Active,MTI2OQ==,PPB/G/108,BU202306234,PRIVATE COMPANY (LIMITED),RETAIL,2012,BIASHARA STREET,,Nairobi,Tabitha,Khisa,goldmed.pharmacy.ltdbazaar.plaza.nairobi@yahoo.com,tabitha.khisa@yahoo.com,goldmed.pharmacy.ltd@yahoo.com,tabitha@yahoo.com,tabitha@gmail.com,tabitha@gmail.com
2036,GOLDMED PHARMACY LTD-NAIROBI WEST (Nairobi),RETAIL,PPB/G/108B,Active,NTI2Mg==,PPB/G/108B,BU202306437,PRIVATE COMPANY (LIMITED),RETAIL,2014,GANDHI AVENUE,,Nairobi,Ethan,Kiptoo,goldmed.pharmacy.ltdnairobi.west.nairobi@gmail.com,ethan.kiptoo@gmail.com,goldmed.pharmacy.ltd@yahoo.com,gpphar@yahoo.com,ethanr@yahoo.com,ethanr@yahoo.com
2037,GOLDPHARM HEALTHCARE SERVICES LTD (Nairobi),RETAIL,PPB/G/171,Active,MTM3MA==,PPB/G/171,BU202309441,PARTNERSHIP,RETAIL,0,KINYANJUI ROAD,,Nairobi,Levi,Muiruri,goldpharm.healthcare.services.ltd.nairobi@gmail.com,levi.muiruri@yahoo.com,goldpharm.healthcare@gmail.com,ghheal@yahoo.com,levi39@gmail.com,levi39@gmail.com
2048,GOOD SPRINGS PHARMACY (Nairobi),RETAIL,PPB/G/1261,Active,MjUwMTk=,PPB/G/1261,BU202301188,SOLE PROPRIETOR,RETAIL,2021,MUHUYU ROAD,,Nairobi,Martha,Muiruri,good.springs.pharmacy.nairobi@gmail.com,martha.muiruri@yahoo.com,good.springs.pharmac@yahoo.com,mmuiruri@yahoo.com,gsnair@yahoo.com,gsnair@yahoo.com
2052,GOODLIFE  PHARMACY LTD-KAREN (Nairobi),RETAIL,PPB/M/605 \\\'D\\\',Active,Mjc4Nw==,PPB/M/605 \\\'D\\\',BU202300503,PRIVATE COMPANY (LIMITED),RETAIL,2010,LANGATA,,Nairobi,Jacob,Kamau,goodlife.pharmacy.ltdkaren.nairobi@gmail.com,jacob.kamau@gmail.com,goodlife.pharmacy.lt@gmail.com,gpphar@gmail.com,jacob@yahoo.com,jacob@yahoo.com
2053,GOODLIFE  PHARMACY LTD-ROSSLYN RIVIERA (Nairobi),RETAIL,PPB/M/8693,Active,MTY3NTU=,PPB/M/8693,BU202300575,PRIVATE COMPANY (LIMITED),RETAIL,2010,LIMURU,,Nairobi,Reuben,Marube,goodlife.pharmacy.ltdrosslyn.riviera.nairobi@gmail.com,reuben.marube@gmail.com,goodlife.pharmacy.lt@gmail.com,gpphar@gmail.com,reubenr@yahoo.com,reubenr@yahoo.com
2055,GOODLIFE PHARMACY  LTD- GREENSPAN (Nairobi),RETAIL,PPB/M/8519,Active,NjgwMg==,PPB/M/8519,BU202307518,PRIVATE COMPANY (LIMITED),RETAIL,2010,DONHOLM ROAD,,Nairobi,Matthew,Odinga,goodlife.pharmacy.ltd.greenspan.nairobi@gmail.com,matthew.odinga@yahoo.com,goodlife.pharmacy.lt@yahoo.com,gpphar@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2065,GOODLIFE PHARMACY LIMITED - CITY SQUARE (Nairobi),RETAIL,PPB/G/1091,Active,MTgyNjY=,PPB/G/1091,BU202303903,PRIVATE COMPANY (LIMITED),RETAIL,2004,HARAMBEE AVENUE,,Nairobi,Esther,Kilonzo,goodlife.pharmacy.limited..city.square.nairobi@yahoo.com,esther.kilonzo@gmail.com,goodlife.pharmacy.li@yahoo.com,gpphar@gmail.com,esther@gmail.com,esther@gmail.com
2070,GOODLIFE PHARMACY LIMITED - EASTGATE MALL (Nairobi),RETAIL,PPB/G/1139,Active,MTkzOTE=,PPB/G/1139,BU202300636,PRIVATE COMPANY (LIMITED),RETAIL,2014,MANYANJA ROAD,,Nairobi,Rebecca,Ongeri,goodlife.pharmacy.limited..eastgate.mall.nairobi@gmail.com,rebecca.ongeri@gmail.com,goodlife.pharmacy.li@yahoo.com,rebecca@gmail.com,rebecca36@gmail.com,rebecca36@gmail.com
2073,GOODLIFE PHARMACY LIMITED - GENERAL MATHENGE (WESTLANDS) (Nairobi),RETAIL,PPB/G/1187,Active,MjA1Mjc=,PPB/G/1187,BU202300570,PRIVATE COMPANY (LIMITED),RETAIL,2014,GENERAL MATHENGE,,Nairobi,Lydia,Ongeri,goodlife.pharmacy.limited..general.mathenge.westlands.nairobi@yahoo.com,lydia.ongeri@gmail.com,goodlife.pharmacy.li@gmail.com,gpphar@yahoo.com,gpnair@gmail.com,gpnair@gmail.com
2080,GOODLIFE PHARMACY LIMITED - HURLINGHAM PLAZA (Nairobi),RETAIL,PPB/G/1303,Active,MjYxNjA=,PPB/G/1303,BU202310549,PRIVATE COMPANY (LIMITED),RETAIL,2014,ARGWINGS KODHEK,,Nairobi,Sarah,Shikuku,goodlife.pharmacy.limited..hurlingham.plaza.nairobi@yahoo.com,sarah.shikuku@yahoo.com,goodlife.pharmacy.li@yahoo.com,sarah26@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2087,GOODLIFE PHARMACY LIMITED - KENOL LORESHO (Nairobi),RETAIL,PPB/G/1204,Active,MjMxNjk=,PPB/G/1204,BU202305006,PRIVATE COMPANY (LIMITED),RETAIL,2015,LORESHO RIDGE,,Nairobi,Lydia,Musyoka,goodlife.pharmacy.limited..kenol.loresho.nairobi@gmail.com,lydia.musyoka@yahoo.com,goodlife.pharmacy.li@gmail.com,musyoka@gmail.com,gpnair@gmail.com,gpnair@gmail.com
2089,GOODLIFE PHARMACY LIMITED - KENYATTA AVENUE (Nairobi),RETAIL,PPB/G/1134,Active,MTkyMTY=,PPB/G/1134,BU202306963,PRIVATE COMPANY (LIMITED),RETAIL,2014,KENYATTA AVENUE,,Nairobi,Zachary,Odhiambo,goodlife.pharmacy.limited..kenyatta.avenue.nairobi@yahoo.com,zachary.odhiambo@yahoo.com,goodlife.pharmacy.li@gmail.com,odhiambo@gmail.com,zachary@gmail.com,zachary@gmail.com
2091,GOODLIFE PHARMACY LIMITED - KILIMANI (Nairobi),RETAIL,PPB/G/1165,Active,MTk4MDI=,PPB/G/1165,BU202302679,PRIVATE COMPANY (LIMITED),RETAIL,2015,ARGWINGS KODHEK RD,,Nairobi,Mary,Ngui,goodlife.pharmacy.limited..kilimani.nairobi@gmail.com,mary.ngui@gmail.com,goodlife.pharmacy.li@yahoo.com,gpphar@yahoo.com,gpnair@yahoo.com,gpnair@yahoo.com
2093,GOODLIFE PHARMACY LIMITED - KISUMU MEGA CITY MALL,RETAIL,PPB/G/1323,REVOKED,MjY0NDU=,PPB/G/1323,BU202302683,PRIVATE COMPANY (LIMITED),RETAIL,2014,NAIROBI ROAD,,Nairobi,Rebekah,Nanjala,goodlife.pharmacy.limited..kisumu.mega.city.mall@gmail.com,rebekah.nanjala@gmail.com,goodlife.pharmacy.li@yahoo.com,nanjala98@gmail.com,gpmall@yahoo.com,gpmall@yahoo.com
2094,GOODLIFE PHARMACY LIMITED - KISUMU MEGA CITY MALL (KISUMU),RETAIL,PPB/G/1474,Active,MzA0OTk=,PPB/G/1474,BU202310949,PRIVATE COMPANY (LIMITED),RETAIL,2014,NAIROBI ROAD,,Nairobi,Caleb,Shikuku,goodlife.pharmacy.limited..kisumu.mega.city.mall.kisumu@yahoo.com,caleb.shikuku@gmail.com,goodlife.pharmacy.li@yahoo.com,shikuku@gmail.com,caleb44@yahoo.com,caleb44@yahoo.com
2098,GOODLIFE PHARMACY LIMITED - LAVINGTON (NAIROBI) (Nairobi),RETAIL,PPB/G/1195,Active,MjI4MzA=,PPB/G/1195,BU202303641,PRIVATE COMPANY (LIMITED),RETAIL,2014,JAMES GICHURU,,Nairobi,Phoebe,Mudavadi,goodlife.pharmacy.limited..lavington.nairobi.nairobi@yahoo.com,phoebe.mudavadi@yahoo.com,goodlife.pharmacy.li@gmail.com,pmudavadi88@gmail.com,gpnair@gmail.com,gpnair@gmail.com
2105,GOODLIFE PHARMACY LIMITED - MUTHAIGA (Nairobi),RETAIL,PPB/G/1112,Active,MTg4Mzg=,PPB/G/1112,BU202301112,PRIVATE COMPANY (LIMITED),RETAIL,2004,LIMURU ROAD,,Nairobi,Lydia,Ratemo,goodlife.pharmacy.limited..muthaiga.nairobi@yahoo.com,lydia.ratemo@gmail.com,goodlife.pharmacy.li@gmail.com,gpphar@yahoo.com,lydia@yahoo.com,lydia@yahoo.com
2106,GOODLIFE PHARMACY LIMITED - NAIROBI MEGA (UHURU HIGHWAY) (Nairobi),RETAIL,PPB/G/1239,Active,MjQzODc=,PPB/G/1239,BU202301129,PRIVATE COMPANY (LIMITED),RETAIL,2014,UHURU HIGHWAY,,Nairobi,Rebekah,Mutua,goodlife.pharmacy.limited..nairobi.mega.uhuru.highway.nairobi@gmail.com,rebekah.mutua@gmail.com,goodlife.pharmacy.li@gmail.com,rebekah93@gmail.com,rebekah@gmail.com,rebekah@gmail.com
2107,GOODLIFE PHARMACY LIMITED - NAIROBI WEST,RETAIL,PPB/G/1432,Active,Mjk2MDU=,PPB/G/1432,BU202309792,PRIVATE COMPANY (LIMITED),RETAIL,2014,MUTHAITI ROAD NAIROBI WEST,,Nairobi,Levi,Mogaka,goodlife.pharmacy.limited..nairobi.west@gmail.com,levi.mogaka@yahoo.com,goodlife.pharmacy.li@yahoo.com,gpphar@gmail.com,gpwest@yahoo.com,gpwest@yahoo.com
2122,GOODLIFE PHARMACY LIMITED - RHAPTA ROAD (Nairobi),RETAIL,PPB/G/1304,Active,MjYxNjE=,PPB/G/1304,BU202305850,PRIVATE COMPANY (LIMITED),RETAIL,2014,MUMIAS ROAD,,Nairobi,Rebecca,Otieno,goodlife.pharmacy.limited..rhapta.road.nairobi@gmail.com,rebecca.otieno@yahoo.com,goodlife.pharmacy.li@yahoo.com,rebecca@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2135,GOODLIFE PHARMACY LIMITED - SARIT CENTRE (Nairobi),RETAIL,PPB/G/1152,Active,MTk2MDI=,PPB/G/1152,BU202300574,PRIVATE COMPANY (LIMITED),RETAIL,2014,KARUNA ROAD,,Nairobi,Mark,Cherono,goodlife.pharmacy.limited..sarit.centre.nairobi@yahoo.com,mark.cherono@gmail.com,goodlife.pharmacy.li@yahoo.com,mark@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2136,GOODLIFE PHARMACY LIMITED - SAROVA STANLEY (KIMATHI STREET) (Nairobi),RETAIL,PPB/G/1210,Active,MjM0MDE=,PPB/G/1210,BU202307400,PRIVATE COMPANY (LIMITED),RETAIL,2014,KIMATHI STREET,,Nairobi,Jesse,Kiptoo,goodlife.pharmacy.limited..sarova.stanley.kimathi.street.nairobi@yahoo.com,jesse.kiptoo@gmail.com,goodlife.pharmacy.li@yahoo.com,gpphar@gmail.com,jesser@gmail.com,jesser@gmail.com
2137,GOODLIFE PHARMACY LIMITED - SHELL HURLINGHAM (Nairobi),RETAIL,PPB/G/1071,Active,MTc4NDY=,PPB/G/1071,BU202301114,PRIVATE COMPANY (LIMITED),RETAIL,2017,ARWINGS KODHEK ROAD,,Nairobi,Mark,Wainaina,goodlife.pharmacy.limited..shell.hurlingham.nairobi@gmail.com,mark.wainaina@yahoo.com,goodlife.pharmacy.li@gmail.com,mwainaina84@gmail.com,gpnair@yahoo.com,gpnair@yahoo.com
2139,GOODLIFE PHARMACY LIMITED - SHELL RIDGEWAYS (Nairobi),RETAIL,PPB/G/1059,Active,MTc1ODc=,PPB/G/1059,BU202300573,PRIVATE COMPANY (LIMITED),RETAIL,2010,KIAMBU ROAD,,Nairobi,Timothy,Njoroge,goodlife.pharmacy.limited..shell.ridgeways.nairobi@gmail.com,timothy.njoroge@yahoo.com,goodlife.pharmacy.li@gmail.com,gpphar@gmail.com,gpnair@gmail.com,gpnair@gmail.com
